rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),12,5,0.039,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),12,5,0.017,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,12,10,0.022,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),12,10,0.033,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),12,10,0.019,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,12,100,0.076,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),12,100,0.063,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),12,100,0.076,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,20,1,0.017,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),20,1,0.032,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),20,1,0.015,15
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,20,5,0.021,16
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),20,5,0.035,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),20,5,0.019,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,20,10,0.029,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),20,10,0.036,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),20,10,0.021,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,20,100,0.126,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),20,100,0.094,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),20,100,0.106,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,2,1,0.076,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),2,1,0.086,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),2,1,0.059,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,2,5,0.069,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),2,5,0.087,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),2,5,0.054,15
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,2,10,0.059,16
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),2,10,0.08,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),2,10,0.054,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,2,100,0.063,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),2,100,0.077,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),2,100,0.054,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,3,1,0.049,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),3,1,0.071,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),3,1,0.044,18
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,3,5,0.051,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),3,5,0.077,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),3,5,0.046,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,3,10,0.047,16
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),3,10,0.075,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),3,10,0.04,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,3,100,0.048,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),3,100,0.068,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),3,100,0.044,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,5,1,0.038,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),5,1,0.066,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),5,1,0.042,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,5,5,0.042,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),5,5,0.068,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),5,5,0.034,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,5,10,0.04,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),5,10,0.065,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),5,10,0.037,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,5,100,0.048,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),5,100,0.067,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),5,100,0.042,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,6,1,0.035,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),6,1,0.061,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),6,1,0.035,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,6,5,0.035,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),6,5,0.065,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),6,5,0.032,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,6,10,0.034,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),6,10,0.064,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),6,10,0.032,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,6,100,0.055,16
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),6,100,0.075,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),6,100,0.045,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,7,1,0.03,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),7,1,0.062,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),7,1,0.033,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,7,5,0.033,16
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),7,5,0.059,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),7,5,0.03,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,7,10,0.031,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),7,10,0.058,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),7,10,0.032,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,7,100,0.066,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),7,100,0.072,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),7,100,0.051,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,8,1,0.028,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),8,1,0.059,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),8,1,0.029,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,8,5,0.03,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),8,5,0.056,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),8,5,0.028,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,8,10,0.033,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),8,10,0.059,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),8,10,0.028,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,8,100,0.07,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),8,100,0.073,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),8,100,0.058,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,12,1,0.031,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),12,1,0.058,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),12,1,0.032,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,12,5,0.03,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),12,5,0.058,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),12,5,0.031,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,12,10,0.033,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),12,10,0.06,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),12,10,0.032,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,12,100,0.107,16
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),12,100,0.094,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),12,100,0.086,17
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,20,1,0.031,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),20,1,0.058,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),20,1,0.036,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,20,5,0.037,16
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),20,5,0.067,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),20,5,0.033,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,20,10,0.036,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),20,10,0.061,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),20,10,0.04,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,20,100,0.151,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),20,100,0.116,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),20,100,0.12,16
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,2,1,0.132,17
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),2,1,0.167,16
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),2,1,0.112,18
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,2,5,0.128,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),2,5,0.165,17
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),2,5,0.111,18
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,2,10,0.128,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),2,10,0.17,17
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),2,10,0.122,19
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,2,100,0.128,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),2,100,0.162,16
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),2,100,0.114,17
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,3,1,0.126,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),3,1,0.161,16
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),3,1,0.093,18
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,3,5,0.099,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),3,5,0.147,17
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),3,5,0.094,17
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,3,10,0.098,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),3,10,0.146,18
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),3,10,0.086,18
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,3,100,0.111,17
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),3,100,0.145,17
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),3,100,0.093,18
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,5,1,0.081,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),5,1,0.132,17
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),5,1,0.077,17
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,5,5,0.082,17
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),5,5,0.131,17
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),5,5,0.077,17
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,5,10,0.079,17
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),5,10,0.131,17
