vchocyc_dag_uniq.gra,9491,Smallest Degree Last (sequential weighing),8,0.004,4
vchocyc_dag_uniq.gra,9491,Jones - Plassman(sequential),1,0.002,5
vchocyc_dag_uniq.gra,9491,Jones - Plassman standard(with threadpool),8,0.004,5
vchocyc_dag_uniq.gra,9491,Jones-Plassman standard (without threadpool),8,0.099,5
vchocyc_dag_uniq.gra,9491,Jones-Plassman standard (find and color): ,8,0.002,5
xmark_dag_uniq.gra,6080,Greedy Sequential Coloring,1,0.001,5
xmark_dag_uniq.gra,6080,Largest Degree First standard,8,0.002,4
xmark_dag_uniq.gra,6080,Largest Degree First (find and color),8,0.002,4
xmark_dag_uniq.gra,6080,Smallest Degree Last (sequential),1,0.001,3
xmark_dag_uniq.gra,6080,Smallest Degree Last (sequential weighing),8,0.002,3
xmark_dag_uniq.gra,6080,Jones - Plassman(sequential),1,0.001,5
xmark_dag_uniq.gra,6080,Jones - Plassman standard(with threadpool),8,0.003,5
xmark_dag_uniq.gra,6080,Jones-Plassman standard (without threadpool),8,0.107,5
xmark_dag_uniq.gra,6080,Jones-Plassman standard (find and color): ,8,0.002,4
rgg_n_2_15_s0.graph,32768,Greedy Sequential Coloring,1,0.007,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,8,0.01,14
rgg_n_2_15_s0.graph,32768,Largest Degree First (find and color),8,0.013,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential),1,0.021,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),8,0.018,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman(sequential),1,0.018,14
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),8,0.01,14
rgg_n_2_15_s0.graph,32768,Jones-Plassman standard (without threadpool),8,0.22,15
rgg_n_2_15_s0.graph,32768,Jones-Plassman standard (find and color): ,8,0.01,15
rgg_n_2_16_s0.graph,65536,Greedy Sequential Coloring,1,0.016,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,8,0.016,15
rgg_n_2_16_s0.graph,65536,Largest Degree First (find and color),8,0.025,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential),1,0.114,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),8,0.031,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman(sequential),1,0.036,16
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),8,0.015,16
rgg_n_2_16_s0.graph,65536,Jones-Plassman standard (without threadpool),8,0.214,17
rgg_n_2_16_s0.graph,65536,Jones-Plassman standard (find and color): ,8,0.016,16
rgg_n_2_17_s0.graph,131072,Greedy Sequential Coloring,1,0.041,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,8,0.034,16
rgg_n_2_17_s0.graph,131072,Largest Degree First (find and color),8,0.043,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential),1,0.11,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),8,0.064,15
rgg_n_2_17_s0.graph,131072,Jones - Plassman(sequential),1,0.087,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),8,0.029,16
rgg_n_2_17_s0.graph,131072,Jones-Plassman standard (without threadpool),8,0.268,16
rgg_n_2_17_s0.graph,131072,Jones-Plassman standard (find and color): ,8,0.04,17
rgg_n_2_18_s0.graph,262144,Greedy Sequential Coloring,1,0.097,17
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,8,0.057,16
rgg_n_2_18_s0.graph,262144,Largest Degree First (find and color),8,0.063,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential),1,0.204,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),8,0.13,17
rgg_n_2_18_s0.graph,262144,Jones - Plassman(sequential),1,0.19,18
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),8,0.052,18
rgg_n_2_18_s0.graph,262144,Jones-Plassman standard (without threadpool),8,0.268,19
rgg_n_2_18_s0.graph,262144,Jones-Plassman standard (find and color): ,8,0.06,19
rgg_n_2_19_s0.graph,524288,Greedy Sequential Coloring,1,0.206,19
rgg_n_2_19_s0.graph,524288,Largest Degree First standard,8,0.118,19
rgg_n_2_19_s0.graph,524288,Largest Degree First (find and color),8,0.134,18
rgg_n_2_19_s0.graph,524288,Smallest Degree Last (sequential),1,0.468,18
rgg_n_2_19_s0.graph,524288,Smallest Degree Last (sequential weighing),8,0.239,18
rgg_n_2_19_s0.graph,524288,Jones - Plassman(sequential),1,0.438,19
rgg_n_2_19_s0.graph,524288,Jones - Plassman standard(with threadpool),8,0.11,18
rgg_n_2_19_s0.graph,524288,Jones-Plassman standard (without threadpool),8,0.321,19
rgg_n_2_19_s0.graph,524288,Jones-Plassman standard (find and color): ,8,0.126,19
rgg_n_2_20_s0.graph,1048576,Greedy Sequential Coloring,1,0.527,20
rgg_n_2_20_s0.graph,1048576,Largest Degree First standard,8,0.313,18
rgg_n_2_20_s0.graph,1048576,Largest Degree First (find and color),8,0.448,18
rgg_n_2_20_s0.graph,1048576,Smallest Degree Last (sequential),1,1.081,18
rgg_n_2_20_s0.graph,1048576,Smallest Degree Last (sequential weighing),8,0.673,18
rgg_n_2_20_s0.graph,1048576,Jones - Plassman(sequential),1,0.966,19
rgg_n_2_20_s0.graph,1048576,Jones - Plassman standard(with threadpool),8,0.227,20
rgg_n_2_20_s0.graph,1048576,Jones-Plassman standard (without threadpool),8,0.468,20
rgg_n_2_20_s0.graph,1048576,Jones-Plassman standard (find and color): ,8,0.278,21
rgg_n_2_21_s0.graph,2097152,Greedy Sequential Coloring,1,1.112,20
rgg_n_2_21_s0.graph,2097152,Largest Degree First standard,8,0.57,19
rgg_n_2_21_s0.graph,2097152,Largest Degree First (find and color),8,0.691,19
rgg_n_2_21_s0.graph,2097152,Smallest Degree Last (sequential),1,1.934,19
rgg_n_2_21_s0.graph,2097152,Smallest Degree Last (sequential weighing),8,1.084,19
rgg_n_2_21_s0.graph,2097152,Jones - Plassman(sequential),1,1.936,19
rgg_n_2_21_s0.graph,2097152,Jones - Plassman standard(with threadpool),8,0.497,20
rgg_n_2_21_s0.graph,2097152,Jones-Plassman standard (without threadpool),8,0.808,22
rgg_n_2_21_s0.graph,2097152,Jones-Plassman standard (find and color): ,8,0.624,20
rgg_n_2_22_s0.graph,4194304,Greedy Sequential Coloring,1,2.642,23
rgg_n_2_22_s0.graph,4194304,Largest Degree First standard,8,1.371,20
rgg_n_2_22_s0.graph,4194304,Largest Degree First (find and color),8,1.51,20
rgg_n_2_22_s0.graph,4194304,Smallest Degree Last (sequential),1,3.905,20
rgg_n_2_22_s0.graph,4194304,Smallest Degree Last (sequential weighing),8,2.34,20
rgg_n_2_22_s0.graph,4194304,Jones - Plassman(sequential),1,3.951,22
rgg_n_2_22_s0.graph,4194304,Jones - Plassman standard(with threadpool),8,1.169,21
rgg_n_2_22_s0.graph,4194304,Jones-Plassman standard (without threadpool),8,1.492,21
rgg_n_2_22_s0.graph,4194304,Jones-Plassman standard (find and color): ,8,1.357,22
rgg_n_2_23_s0.graph,8388608,Greedy Sequential Coloring,1,6.036,21
rgg_n_2_23_s0.graph,8388608,Largest Degree First standard,8,3.081,21
rgg_n_2_23_s0.graph,8388608,Largest Degree First (find and color),8,3.311,21
rgg_n_2_23_s0.graph,8388608,Smallest Degree Last (sequential),1,8.209,21
rgg_n_2_23_s0.graph,8388608,Smallest Degree Last (sequential weighing),8,5.244,21
rgg_n_2_23_s0.graph,8388608,Jones - Plassman(sequential),1,8.452,23
rgg_n_2_23_s0.graph,8388608,Jones - Plassman standard(with threadpool),8,2.682,23
rgg_n_2_23_s0.graph,8388608,Jones-Plassman standard (without threadpool),8,2.911,23
rgg_n_2_23_s0.graph,8388608,Jones-Plassman standard (find and color): ,8,2.957,23
rgg_n_2_24_s0.graph,16777216,Greedy Sequential Coloring,1,13.33,25
rgg_n_2_24_s0.graph,16777216,Largest Degree First standard,8,6.804,22
rgg_n_2_24_s0.graph,16777216,Largest Degree First (find and color),8,7.339,22
rgg_n_2_24_s0.graph,16777216,Smallest Degree Last (sequential),1,17.246,22
rgg_n_2_24_s0.graph,16777216,Smallest Degree Last (sequential weighing),8,11.136,23
rgg_n_2_24_s0.graph,16777216,Jones - Plassman(sequential),1,18.219,23
rgg_n_2_24_s0.graph,16777216,Jones - Plassman standard(with threadpool),8,6.29,23
rgg_n_2_24_s0.graph,16777216,Jones-Plassman standard (without threadpool),8,6.01,24
rgg_n_2_24_s0.graph,16777216,Jones-Plassman standard (find and color): ,8,6.503,24
Run performed on DELL XPS
