mtbrv_dag_uniq.gra,9602,Greedy Sequential Coloring,1,0.002,5
mtbrv_dag_uniq.gra,9602,Largest Degree First standard,8,0.005,4
mtbrv_dag_uniq.gra,9602,Largest Degree First (find and color),8,0.005,4
mtbrv_dag_uniq.gra,9602,Smallest Degree Last (sequential),1,0.002,4
mtbrv_dag_uniq.gra,9602,Smallest Degree Last (sequential weighing),8,0.004,4
mtbrv_dag_uniq.gra,9602,Jones - Plassman(sequential),1,0.002,6
mtbrv_dag_uniq.gra,9602,Jones - Plassman standard(with threadpool),8,0.005,6
mtbrv_dag_uniq.gra,9602,Jones-Plassman standard (without threadpool),8,0.245,6
mtbrv_dag_uniq.gra,9602,Jones-Plassman standard (find and color): ,8,0.005,6
nasa_dag_uniq.gra,5605,Greedy Sequential Coloring,1,0.001,5
nasa_dag_uniq.gra,5605,Largest Degree First standard,8,0.004,4
nasa_dag_uniq.gra,5605,Largest Degree First (find and color),8,0.004,4
nasa_dag_uniq.gra,5605,Smallest Degree Last (sequential),1,0.002,4
nasa_dag_uniq.gra,5605,Smallest Degree Last (sequential weighing),8,0.005,4
nasa_dag_uniq.gra,5605,Jones - Plassman(sequential),1,0.001,5
nasa_dag_uniq.gra,5605,Jones - Plassman standard(with threadpool),8,0.006,5
nasa_dag_uniq.gra,5605,Jones-Plassman standard (without threadpool),8,0.219,5
nasa_dag_uniq.gra,5605,Jones-Plassman standard (find and color): ,8,0.004,5
vchocyc_dag_uniq.gra,9491,Greedy Sequential Coloring,1,0.002,5
vchocyc_dag_uniq.gra,9491,Largest Degree First standard,8,0.005,4
vchocyc_dag_uniq.gra,9491,Largest Degree First (find and color),8,0.005,4
vchocyc_dag_uniq.gra,9491,Smallest Degree Last (sequential),1,0.002,4
vchocyc_dag_uniq.gra,9491,Smallest Degree Last (sequential weighing),8,0.005,4
vchocyc_dag_uniq.gra,9491,Jones - Plassman(sequential),1,0.003,5
vchocyc_dag_uniq.gra,9491,Jones - Plassman standard(with threadpool),8,0.008,5
vchocyc_dag_uniq.gra,9491,Jones-Plassman standard (without threadpool),8,0.292,5
vchocyc_dag_uniq.gra,9491,Jones-Plassman standard (find and color): ,8,0.005,5
xmark_dag_uniq.gra,6080,Greedy Sequential Coloring,1,0.001,5
xmark_dag_uniq.gra,6080,Largest Degree First standard,8,0.005,4
xmark_dag_uniq.gra,6080,Largest Degree First (find and color),8,0.004,4
xmark_dag_uniq.gra,6080,Smallest Degree Last (sequential),1,0.001,3
xmark_dag_uniq.gra,6080,Smallest Degree Last (sequential weighing),8,0.004,3
xmark_dag_uniq.gra,6080,Jones - Plassman(sequential),1,0.002,5
xmark_dag_uniq.gra,6080,Jones - Plassman standard(with threadpool),8,0.007,4
xmark_dag_uniq.gra,6080,Jones-Plassman standard (without threadpool),8,0.313,5
xmark_dag_uniq.gra,6080,Jones-Plassman standard (find and color): ,8,0.005,6
arXiv_sub_6000-1.gra,6000,Greedy Sequential Coloring,1,0.002,31
arXiv_sub_6000-1.gra,6000,Largest Degree First standard,8,0.032,28
arXiv_sub_6000-1.gra,6000,Largest Degree First (find and color),8,0.018,27
